id,name,type,category,mechanism,designer,artist,publisher,min_players,max_players,playing_time,min_age,complexity_rating,integrates_with
183394.0,Viticulture Essential Edition,boardgame,Economic|Farming,"Contracts|Hand Management|Race|Solo / Solitaire Game|Turn Order: Auction|Victory Points as a Resource|Worker Placement|Worker Placement, Different Worker Types",Jamey Stegmaier|Alan Stone,Jacqui Davis|David Montgomery|Beth Sobel,Stonemaier Games|Albi|Angry Lion Games|Arclight Games|Board Game Rookie|Delta Vision Publishing|Feuerland Spiele|Ghenos Games|Kilogames|Korea Boardgames|Lavka Games|Ludofy Creative|Maldito Games|Matagot|PHALANX|Regatul Jocurilor|Surfin' Meeple China|Tower Tactic Games,1,6,90,13,2.8921,
175914.0,Food Chain Magnate,boardgame,Economic|Industry / Manufacturing,Delayed Purchase|Income|Market|Modular Board|Open Drafting|Simultaneous Action Selection|Victory Points as a Resource,Jeroen Doumen|Joris Wiersinga,Snow Conrad|Iris de Haan|Sarah Kelly|Victor Maristane|Matt Paquette & Co.|Ynze Moedt|Kwanchai Moriya,"Lucky Duck Games|Splotter Spellen|Angry Lion Games|Ediciones MasQueOca|Fox in the Box|Galápagos Jogos|MINDOK|MS Edizioni|New Games Order, LLC|One Moment Games|Portal Games",2,5,240,14,4.19,
285774.0,Marvel Champions: The Card Game,boardgame,Card Game|Collectible Components|Comic Book / Strip|Fighting,Card Play Conflict Resolution|Cooperative Game|Deck Construction|Hand Management|Interrupts|Scenario / Mission / Campaign Game|Solo / Solitaire Game|Turn Order: Progressive|Variable Player Powers|Variable Set-up,Michael Boggs|Nate French|Caleb Grace,,Fantasy Flight Games|ADC Blackfire Entertainment|Kilogames|Korea Boardgames|NeoTroy Games,1,4,90,14,2.9449,
256960.0,Pax Pamir: Second Edition,boardgame,Economic|Educational|Negotiation|Political|Post-Napoleonic|Spies / Secret Agents,Action Points|Area Majority / Influence|Area Movement|Auction: Dutch|Hand Management|Increase Value of Unchosen Resources|Negotiation|Open Drafting|Score-and-Reset Game|Simulation|Solo / Solitaire Game|Tags|Take That,Cole Wehrle,Cole Wehrle,Wehrlegig Games|2Tomatoes Games|CrowD Games|Fox in the Box|Galakta|Galápagos Jogos|Giochix.it|Korea Boardgames|Spielworxx|テンデイズゲームズ (TendaysGames)|YOKA Games,1,5,120,13,3.8524,
521.0,Crokinole,boardgame,Action / Dexterity,Flicking|Team-Based Game,(Uncredited),Allison Litchfield|Orlando Ramirez,"(Public Domain)|(Unknown)|alfaset|BrownCastle Games|Carrom Company|Cogitate Games|Coleco Industries, Inc.|Crokinole World|Felsberger|Ferti|Gameland 游戏大陆|Gerhards Spiel und Design|Hilinski Brothers|Industries Prince, Inc.|John Jaques of London|Korea Boardgames|Let's Play Games! LLC|M. B. Ross|Mayday Games|Mitra|Mr. Crokinole|Muzzies' Country Lane Woodshop|Noris Spiele|Tischlerei Knels & Jeske GmbH|Tracey Boards|Willard|Wooden Games Crokinole|Wooden You Know Crokinole Boards",2,4,30,8,1.2246,
284378.0,Kanban EV,boardgame,Economic|Industry / Manufacturing,Action Points|Hand Management|Variable Phase Order|Worker Placement,Vital Lacerda,Ian O'Toole,Eagle-Gryphon Games|Arclight Games|Delta Vision Publishing|Editions Philibert|Geekach Games|Gém Klub Kft.|Giochix.it|hobbity.eu|Korea Boardgames|Lavka Games|Maldito Games|Skellig Games|TLAMA games|YOKA Games,1,4,180,14,4.3008,
3076.0,Puerto Rico,boardgame,City Building|Economic|Farming,Action Drafting|End Game Bonuses|Follow|Hidden Victory Points|Increase Value of Unchosen Resources|Turn Order: Progressive|Variable Phase Order,Andreas Seyfarth,Franz Vohwinkel,"alea|Ravensburger|Albi|Devir|Filosofia Éditions|Kaissa Chess & Games|Lautapelit.fi|MINDOK|Rio Grande Games|Stratelibri|Swan Panasia Co., Ltd.|Tilsit|VAKKO",3,5,150,12,3.2685,
247763.0,Underwater Cities,boardgame,Card Game|City Building|Civilization|Industry / Manufacturing|Nautical|Science Fiction,End Game Bonuses|Hand Management|Income|Network and Route Building|Solo / Solitaire Game|Turn Order: Claim Action|Turn Order: Stat-Based|Worker Placement,Vladimír Suchý,Milan Vavroň|Uildrim,"Delicious Games|Arrakis Games|Atalia|Gém Klub Kft.|Hobby World|MeepleBR|MINDOK|MS Edizioni|MYBG Co., Ltd.|Pegasus Spiele|Portal Games|Rio Grande Games|sternenschimmermeer|数寄ゲームズ (Suki Games)",1,4,150,12,3.5829,
421006.0,The Lord of the Rings: Duel for Middle-earth,boardgame,Card Game|Fantasy|Novel-based,Area Majority / Influence|Hand Management|Income|Layering|Market|Modular Board|Multi-Use Cards|Once-Per-Game Abilities|Open Drafting|Point to Point Movement|Race|Relative Movement|Set Collection|Sudden Death Ending|Tags|Take That|Tech Trees / Tech Tracks|Variable Player Powers|Variable Set-up,Antoine Bauza|Bruno Cathala,Vincent Dutrait,Repos Production|ADC Blackfire Entertainment|CoolPlay|Galápagos Jogos|Gém Klub Kft.|Hobby Japan|Korea Boardgames|Metagame Studio|Ponva d.o.o.|Rebel Sp. z o.o.|Ігромаг,2,2,45,10,2.0617,
321608.0,Hegemony: Lead Your Class to Victory,boardgame,Economic|Educational|Negotiation|Political,"Action / Event|Hand Management|Roles with Asymmetric Information|Simulation|Variable Player Powers|Voting|Worker Placement, Different Worker Types",Vangelis Bagiartakis|Varnavas Timotheou,Jakub Skop,"Hegemonic Project Games|Board Game Rookie|CMON Global Limited|Don't Panic Games|Lavka Games|MYBG Co., Ltd.|Portal Games",2,4,180,14,4.2024,
170216.0,Blood Rage,boardgame,Fantasy|Fighting|Miniatures|Mythology,Action Points|Area Majority / Influence|Area Movement|Card Play Conflict Resolution|Closed Drafting|Hand Management|Map Reduction|Memory|Open Drafting|Simultaneous Action Selection|Take That|Turn Order: Progressive,Eric M. Lang,Henning Ludvigsen|Thierry Masson|Mike McVey|Adrian Smith,Cool Mini Or Not|Arclight Games|Asmodee|Asterion Press|BoardM Factory|CMON Global Limited|CrowD Games|Delta Vision Publishing|Edge Entertainment|Fantasmagoria|Galápagos Jogos|Game Harbor|Geekach Games|Guillotine Games|MIPL|Portal Games|REXhry,2,4,90,14,2.8849,
295947.0,Cascadia,boardgame,Animals|Environmental|Puzzle,End Game Bonuses|Hexagon Grid|Open Drafting|Pattern Building|Solo / Solitaire Game|Tile Placement|Variable Set-up|Victory Points as a Resource,Randy Flynn,Beth Sobel,Flatout Games|Alderac Entertainment Group|Boardgame Mall|CMON Global Limited|CrowD Games|Delirium Games|Fantasmagoria|Gém Klub Kft.|Grok Games|Hid Konem (Хід Конем)|Kaissa Chess & Games|KOSMOS|Little Rocket Games|Lord of Boards|Lucky Duck Games|MINDOK|MIPL|NeoTroy Games|Regatul Jocurilor|Salta da Caixa|Terra Publica|Tower Tactic Games|White Goblin Games|株式会社ケンビル (KenBill),1,4,45,10,1.8562,
253344.0,Cthulhu: Death May Die,boardgame,Fantasy|Fighting|Horror|Miniatures|Novel-based,Action Points|Area Movement|Cooperative Game|Dice Rolling|Role Playing|Scenario / Mission / Campaign Game|Solo / Solitaire Game|Variable Player Powers,Rob Daviau|Eric M. Lang,Nicolas Fructus|Karl Kopinski|Thierry Masson|Adrian Smith|Richard Wright,CMON Global Limited|Guillotine Games|Arclight Games|Asmodee|BoardM Factory|Delta Vision Publishing|Edge Entertainment|Galápagos Jogos|Game Harbor|Hobby World|Portal Games|REXhry|Ігромаг,1,5,120,14,2.4816,Cthulhu: Death May Die – Fear of the Unknown|Cthulhu: Death May Die – Forbidden Reaches
31260.0,Agricola,boardgame,Animals|Economic|Farming,Automatic Resource Growth|Closed Drafting|Enclosure|Increase Value of Unchosen Resources|Solo / Solitaire Game|Turn Order: Claim Action|Worker Placement,Uwe Rosenberg,Klemens Franz,"Lookout Games|999 Games|Brain Games|Compaya.hu: Gamer Café Kft.|Devir|Filosofia Éditions|Funforge|Hobby Japan|Hobby World|HomoLudicus|Korea Boardgames|Lacerta|MINDOK|Smart Ltd|Stratelibri|Swan Panasia Co., Ltd.|Ystari Games|Z-Man Games",1,5,150,12,3.6348,
314040.0,Pandemic Legacy: Season 0,boardgame,Spies / Secret Agents,Action Points|Cooperative Game|Hand Management|Legacy Game|Point to Point Movement|Scenario / Mission / Campaign Game|Set Collection|Tags|Trading|Variable Player Powers,Rob Daviau|Matt Leacock,Dan Gerlach|Monica Helland|Atha Kanaani|Samuel R. Shimota,Z-Man Games|Galápagos Jogos|Gém Klub Kft.|Hobby Japan|Korea Boardgames|Lifestyle Boardgames Ltd|Rebel Sp. z o.o.,2,4,60,14,3.1557,
161533.0,Lisboa,boardgame,City Building|Economic|Industry / Manufacturing|Political,Area Majority / Influence|Hand Management|Multi-Use Cards|Open Drafting|Set Collection|Solo / Solitaire Game|Tile Placement,Vital Lacerda,Ian O'Toole,Eagle-Gryphon Games|Angry Lion Games|Delta Vision Publishing|Giochix.it|hobbity.eu|Lavka Games|Maldito Games|Mandala Jogos|TLAMA games|YOKA Games,1,4,120,12,4.5778,
102794.0,Caverna: The Cave Farmers,boardgame,Animals|Economic|Fantasy|Farming,Automatic Resource Growth|Increase Value of Unchosen Resources|Solo / Solitaire Game|Tile Placement|Turn Order: Claim Action|Worker Placement,Uwe Rosenberg,Javier González Cava|Klemens Franz,"Lookout Games|999 Games|CrowD Games|Devir|Filosofia Éditions|Funforge|Galápagos Jogos|Gemenot|Hobby Japan|HomoLudicus|Korea Boardgames|Lacerta|Ludofy Creative|Mayfair Games|MINDOK|Swan Panasia Co., Ltd.|uplay.it edizioni",1,7,210,12,3.7758,
231733.0,Obsession,boardgame,Post-Napoleonic,"Action Retrieval|Deck, Bag, and Pool Building|Hand Management|Open Drafting|Solo / Solitaire Game",Dan Hallagan,Dan Hallagan,Kayenta Games|4GAMES|Boardgame Mall|CMON Global Limited|Giochix.it|Lucrum Games|Maldito Games|Strohmann Games|Super Meeple|TTGames CZ,1,4,90,14,3.0991,
205059.0,Mansions of Madness: Second Edition,boardgame,Adventure|Exploration|Fantasy|Fighting|Horror|Miniatures|Murder / Mystery|Mythology|Puzzle,Area Movement|Cooperative Game|Dice Rolling|Hand Management|Map Addition|Modular Board|Role Playing|Scenario / Mission / Campaign Game|Solo / Solitaire Game|Stat Check Resolution|Traitor Game|Variable Player Powers,Nikki Valens,Cristi Balanescu|Yoann Boissonnet|Anders Finér|Tony Foti|Corey Konieczka|Jacob Murray|Magali Villeneuve,Fantasy Flight Games|ADC Blackfire Entertainment|Arclight Games|Asterion Press|Edge Entertainment|Galakta|Galápagos Jogos|Geekach Games|Heidelberger Spieleverlag|Hobby World|Korea Boardgames|Meanbook Games|Siam Board Games,1,5,180,14,2.698,
383179.0,Age of Innovation,boardgame,Civilization|Fantasy|Territory Building,Contracts|End Game Bonuses|Hexagon Grid|Income|Modular Board|Network and Route Building|Turn Order: Pass Order|Variable Player Powers|Variable Set-up|Victory Points as a Resource,Helge Ostertag,Álvaro Calvo Escudero|Lukas Siegmon,"Capstone Games|Feuerland Spiele|Cranio Creations|Geekach Games|Gém Klub Kft.|Grok Games|IGAMES|Korea Boardgames|Maldito Games|Portal Games|Super Meeple|Swan Panasia Co., Ltd.|テンデイズゲームズ (TendaysGames)|White Goblin Games",1,5,200,14,4.259,
185343.0,Anachrony,boardgame,Economic|Science Fiction,"Contracts|Dice Rolling|End Game Bonuses|Solo / Solitaire Game|Turn Order: Claim Action|Variable Player Powers|Worker Placement|Worker Placement, Different Worker Types",Dávid Turczi|Richard Amann|Viktor Peter,Villő Farkas|László Fejes|Laslo Forgach|Márton Gyula Kiss|Péter Meszlényi,"Mindclash Games|Albi|Albi Polska|CrowD Games|Engames|Games Warehouse|Grok Games|Korea Boardgames|Maldito Games|MYBG Co., Ltd.|Quality Beast|Reflexshop|Skellig Games|Super Meeple|YOKA Games",1,4,120,15,4.0073,Anachrony Chess
184267.0,On Mars,boardgame,City Building|Economic|Exploration|Science Fiction|Space Exploration|Territory Building,Contracts|Delayed Purchase|End Game Bonuses|Hexagon Grid|Income|Movement Points|Moving Multiple Units|Set Collection|Solo / Solitaire Game|Tech Trees / Tech Tracks|Tile Placement|Variable Phase Order|Worker Placement,Vital Lacerda,Ian O'Toole,Eagle-Gryphon Games|Angry Lion Games|Arclight Games|Delta Vision Publishing|Giochix.it|hobbity.eu|Korea Boardgames|Lavka Games|Maldito Games|Mosaico Jogos|Skellig Games|TLAMA games|YOKA Games,1,4,150,14,4.6699,
251661.0,Oathsworn: Into the Deepwood,boardgame,Adventure|Card Game|Dice|Exploration|Fantasy|Fighting|Miniatures|Mythology|Puzzle,"Action Points|Card Play Conflict Resolution|Cooperative Game|Deck, Bag, and Pool Building|Dice Rolling|Hand Management|Hexagon Grid|Legacy Game|Modular Board|Pattern Recognition|Push Your Luck|Role Playing|Scenario / Mission / Campaign Game|Storytelling|Variable Player Powers",Jamie Jolly,Francesca Baerald|Vladimir Buchyk|Sean Jackson|Dongjun Lu|Dongbiao Lu,Shadowborne Games|Hobby World|Rawstone,1,4,90,14,3.6601,
255984.0,Sleeping Gods,boardgame,Adventure|Exploration|Fantasy|Fighting|Nautical,Action Points|Cooperative Game|Events|Hand Management|Narrative Choice / Paragraph|Push Your Luck|Scenario / Mission / Campaign Game|Solo / Solitaire Game|Storytelling,Ryan Laukat,Ryan Laukat,Red Raven Games|Banana Games|Conclave Editora|DV Games|Games7Days|Keep Exploring Games|Lavka Games|Lotus Frog Games|Lucky Duck Games|Maldito Games|Reflexshop|REXhry|リゴレ (rigoler)|Schwerkraft-Verlag,1,4,1200,13,3.2444,
221107.0,Pandemic Legacy: Season 2,boardgame,Environmental|Exploration|Medical|Science Fiction,Action Points|Cooperative Game|Hand Management|Legacy Game|Pick-up and Deliver|Point to Point Movement|Scenario / Mission / Campaign Game|Set Collection|Tags|Trading|Variable Player Powers,Rob Daviau|Matt Leacock,Atha Kanaani|Chris Quilliams,Z-Man Games|Asmodee|Devir|Gém Klub Kft.|Hobby Japan|Korea Boardgames|Lacerta|Lifestyle Boardgames Ltd,2,4,60,14,3.253,
182874.0,Grand Austria Hotel,boardgame,Economic,Action Drafting|Contracts|Dice Rolling|End Game Bonuses|Hand Management|Set Collection|Turn Order: Progressive|Variable Set-up,Virginio Gigli|Simone Luciani,Klemens Franz,Lookout Games|Cranio Creations|CrowD Games|Engames|Funforge|Game Harbor|Korea Boardgames|Lacerta|Lord of Boards|Maldito Games|Mandoo Games|Mayfair Games|PaperGames (III)|SD Games,2,4,120,12,3.2073,
2651.0,Power Grid,boardgame,Economic|Industry / Manufacturing,Auction / Bidding|Auction: Turn Order Until Pass|Catch the Leader|Income|Market|Network and Route Building|Turn Order: Stat-Based|Variable Set-up,Friedemann Friese,"Domonkos Bence|Antonio Dessi|Lars-Arne ""Maura"" Kalusky|Prapach Lapamnuaysap|Harald Lieske","2F-Spiele|999 Games|Albi|Arclight Games|Brain Games|Edge Entertainment|Galápagos Jogos|Gém Klub Kft.|Giochi Uniti|Hobby World|Ideal Board Games|Kaissa Chess & Games|Korea Boardgames|Lacerta|Laguna|Lautapelit.fi|Matagot|Rio Grande Games|Rozum|Runadrake|Siam Board Games|Smart Ltd|Stratelibri|Swan Panasia Co., Ltd.",2,6,120,12,3.2497,Power Grid: The Card Game
338960.0,Slay the Spire: The Board Game,boardgame,Adventure|Card Game|Fantasy|Video Game Theme,"Cooperative Game|Deck, Bag, and Pool Building|Dice Rolling|Hand Management|Solo / Solitaire Game",Gary Dworetsky|Anthony Giovannetti|Casey Yano,Bruce Brenneise|Jose David Lanza Cebrian|Anailis Dorta,Contention Games|Ediciones MasQueOca|Grok Games|Korea Boardgames|Nice Game Publishing|Portal Games|Yayoi The Dreamer|YOKA Games,1,4,150,12,2.9378,
126163.0,Tzolk'in: The Mayan Calendar,boardgame,Ancient|Civilization|Economic|Farming|Mythology,Bias|End Game Bonuses|Track Movement|Turn Order: Claim Action|Worker Placement,Simone Luciani|Daniele Tascini,Milan Vavroň,"Czech Games Edition|Cranio Creations|Devir|DiceTree Games|Feelindigo|GaGa Games|The Game Master BV|Heidelberger Spieleverlag|Hobby Japan|IELLO|Lex Games|MINDOK|More Fun Co., Ltd.|One Moment Games|Rebel Sp. z o.o.|Rio Grande Games|Zacatrus",2,4,90,13,3.6655,
244521.0,Quacks,boardgame,Medieval,"Catch the Leader|Deck, Bag, and Pool Building|Delayed Purchase|Dice Rolling|Events|Open Drafting|Push Your Luck|Simultaneous Action Selection|Variable Set-up",Wolfgang Warsch,Dennis Lohausen|Ryogo Toyoda,"CMYK|Schmidt Spiele|999 Games|Arclight Games|Brain Games|Compaya.hu: Gamer Café Kft.|Devir|G3|Games4you|Kaissa Chess & Games|Korea Boardgames|Lautapelit.fi|Lavka Games|MEEPLE|MINDOK|NorthStar Game Studio|Swan Panasia Co., Ltd.|YellowBOX",2,4,45,10,1.9434,
216132.0,Clans of Caledonia,boardgame,Economic|Farming,Commodity Speculation|Contracts|Income|Market|Modular Board|Network and Route Building|Solo / Solitaire Game|Turn Order: Pass Order|Variable Player Powers,Juma Al-JouJou,Klemens Franz,"Karma Games|BoardM Factory|CrowD Games|Czacha Games|Gen-X Games|MeepleBR|MYBG Co., Ltd.|Pixie Games|Red Glove|テンデイズゲームズ (TendaysGames)|TLAMA games",1,4,120,12,3.4656,
276025.0,Maracaibo,boardgame,Economic|Exploration|Nautical|Pirates,Contracts|End Game Bonuses|Events|Hand Management|Income|Movement Points|Multi-Use Cards|Narrative Choice / Paragraph|Point to Point Movement|Scenario / Mission / Campaign Game|Set Collection|Solo / Solitaire Game|Stock Holding|Tech Trees / Tech Tracks|Track Movement|Variable Set-up,Alexander Pfister,Fiore GmbH|Aline Kirrmann,Game's Up|BoardM Factory|Capstone Games|dlp games|Ediciones MasQueOca|Fishbone Games|Geronimo Games|Hobby World|MeepleBR|Super Meeple|テンデイズゲームズ (TendaysGames)|uplay.it edizioni|YOKA Games,1,4,120,12,3.9133,
266810.0,Paladins of the West Kingdom,boardgame,Medieval,"End Game Bonuses|Market|Open Drafting|Solo / Solitaire Game|Worker Placement|Worker Placement, Different Worker Types",S J Macdonald|Shem Phillips,Mihajlo Dimitrievski,Garphill Games|Renegade Game Studios|Banana Games|CMON Global Limited|Fever Games|Korea Boardgames|Lavka Games|Lord of Boards|MEEPLE|MeepleBR|Pixie Games|Portal Games|Primigenio|Reflexshop|Schwerkraft-Verlag|TLAMA games|White Goblin Games|株式会社ケンビル (KenBill),1,4,120,12,3.7153,
35677.0,Le Havre,boardgame,City Building|Economic|Industry / Manufacturing|Nautical,Automatic Resource Growth|End Game Bonuses|Increase Value of Unchosen Resources|Loans|Ownership|Solo / Solitaire Game|Worker Placement,Uwe Rosenberg,Klemens Franz,Lookout Games|999 Games|Asmodee|CrowD Games|Filosofia Éditions|GoKids 玩樂小子|Hobby Japan|HomoLudicus|Korea Boardgames|Lacerta|Ludofy Creative|Maldito Games|Mayfair Games|MINDOK|Stratelibri|uplay.it edizioni|Ystari Games|Z-Man Games,1,5,150,12,3.7115,
125153.0,The Gallerist,boardgame,Economic,"Area Majority / Influence|Commodity Speculation|Contracts|Investment|Open Drafting|Point to Point Movement|Resource to Move|Set Collection|Solo / Solitaire Game|Victory Points as a Resource|Worker Placement|Worker Placement, Different Worker Types",Vital Lacerda,Ian O'Toole,Eagle-Gryphon Games|Angry Lion Games|CrowD Games|Fire on Board Jogos|Fruhling-Honpo|Giochix.it|Korea Boardgames|Maldito Games|sternenschimmermeer|YOKA Games,1,4,150,13,4.2239,
164153.0,Star Wars: Imperial Assault,boardgame,Adventure|Exploration|Fighting|Miniatures|Movies / TV / Radio theme|Science Fiction|Wargame,Dice Rolling|Die Icon Resolution|Grid Movement|Line of Sight|Modular Board|Role Playing|Scenario / Mission / Campaign Game|Solo / Solitaire Game|Square Grid|Team-Based Game|Variable Player Powers,Justin Kemppainen|Corey Konieczka|Jonathan Ying,Arden Beckwith|Christopher Burdett|Rovina Cai|Lucas Durham|Joel Hustak|Michal Ivan|David Kegg|Henning Ludvigsen|Brynn Metheney|Vlad Racean|Ryan Valle|Ben Zweifel,Fantasy Flight Games|Asterion Press|Edge Entertainment|Galakta|Heidelberger Spieleverlag|Hobby World,2,5,120,14,3.3029,
124742.0,Android: Netrunner,boardgame,Bluffing|Card Game|Collectible Components|Science Fiction,Action Points|Deck Construction|Hand Management|Race|Secret Unit Deployment|Take That|Variable Player Powers,Richard Garfield|Lukas Litzsinger,Bruno Balixa|Ralph Beisner|Del Borovic|Adam S. Doyle|Amelie Hutt|Thomas Lishman|Henning Ludvigsen|Ed Mattinian|Dallas Mehlhoff|Adam Schumpert|Mark Anthony Taduran|Matt Zeilinger,Fantasy Flight Games|Arclight Games|Edge Entertainment|Galakta|Game Harbor|Giochi Uniti|Heidelberger Spieleverlag|Korea Boardgames,2,2,45,14,3.413,System Gateway (fan expansion for Android: Netrunner)
